customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,poly_tenure^2,poly_tenure MonthlyCharges,poly_tenure TotalCharges,poly_MonthlyCharges^2,poly_MonthlyCharges TotalCharges,poly_TotalCharges^2,tenure_x_monthly,monthly_x_total,tenure_x_total,AvgMonthlyCharge,ServiceDiversityScore,StabilityIndex,log_TotalCharges,normalized_tenure,normalized_ServiceDiversityScore,normalized_StabilityIndex,standardized_MonthlyCharges,standardized_AvgMonthlyCharge,onehot_InternetService_Fiber optic,onehot_InternetService_No,onehot_PaymentMethod_Credit card (automatic),onehot_PaymentMethod_Electronic check,onehot_PaymentMethod_Mailed check,label_Contract,freq_gender,freq_PaymentMethod,equal_width_MonthlyCharges,equal_freq_TotalCharges,custom_tenure_bins,binned_equal_width_MonthlyCharges_0.0,binned_equal_width_MonthlyCharges_1.0,binned_equal_width_MonthlyCharges_2.0,binned_equal_width_MonthlyCharges_3.0,binned_equal_width_MonthlyCharges_4.0,binned_equal_freq_TotalCharges_0.0,binned_equal_freq_TotalCharges_1.0,binned_equal_freq_TotalCharges_2.0,binned_equal_freq_TotalCharges_3.0,binned_custom_tenure_bins_0,binned_custom_tenure_bins_1,binned_custom_tenure_bins_2,binned_custom_tenure_bins_3,binned_custom_tenure_bins_4
0117-LFRMW,Male,0,Yes,Yes,37,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.2,1448.8,Yes,1369.0,1487.4,53605.6,1616.0400000000002,58241.76,2099021.44,1487.4,58241.76,53605.6,39.15675675675676,4,37.0,7.279180894866777,0.5070422535211268,0.375,0.2517482517482518,-0.8237342748409557,-0.8549282834416602,False,False,False,False,False,0,0.5018666666666667,0.21955555555555556,1.0,2.0,3,False,True,False,False,False,False,False,True,False,False,False,False,True,False
3970-XGJDU,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.2,1123.65,No,3844.0,1190.3999999999999,69666.3,368.64,21574.08,1262589.3225000002,1190.3999999999999,21574.08,69666.3,18.123387096774195,1,124.0,7.025227155122308,0.8591549295774649,0.0,0.8601398601398601,-1.5212704521160125,-1.550858798696966,False,True,True,False,False,2,0.4981333333333333,0.216,0.0,1.0,4,True,False,False,False,False,False,True,False,False,False,False,False,False,True
5108-ADXWO,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,791.75,Yes,121.0,808.5,8709.25,5402.25,58193.625,626868.0625,808.5,58193.625,8709.25,71.97727272727273,3,11.0,6.675507913418457,0.14084507042253522,0.25,0.06993006993006994,0.2823588062666342,0.23100321301096838,True,False,False,True,False,0,0.5018666666666667,0.3390222222222222,2.0,1.0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False
4439-YRNVD,Female,0,No,No,10,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,36.25,374.0,No,100.0,362.5,3740.0,1314.0625,13557.5,139876.0,362.5,13557.5,3740.0,37.4,3,10.0,5.926926025970411,0.1267605633802817,0.25,0.06293706293706294,-0.9549375081855498,-0.9130540452511915,False,False,False,True,False,0,0.4981333333333333,0.3390222222222222,0.0,0.0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False
0402-CQAJN,Female,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.9,3545.35,Yes,1369.0,3770.3,131177.94999999998,10383.61,361271.16500000004,12569506.622499999,3770.3,361271.16500000004,131177.94999999998,95.82027027027027,7,37.0,8.173674184527034,0.5070422535211268,0.75,0.2517482517482518,1.2256934460100444,1.019895807662539,True,False,False,False,False,0,0.4981333333333333,0.21955555555555556,4.0,2.0,3,False,False,False,False,True,False,False,True,False,False,False,False,True,False
5334-AFQJB,Male,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.1,1789.9,No,5184.0,1807.2,128872.8,630.0100000000001,44926.490000000005,3203742.0100000002,1807.2,44926.490000000005,128872.8,24.859722222222224,2,144.0,7.490473565772694,1.0,0.125,1.0,-1.3252960023101632,-1.327973866298105,False,True,True,False,False,2,0.5018666666666667,0.216,0.0,2.0,4,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2916-BQZLN,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.75,1651.95,No,361.0,1610.25,31387.05,7182.5625,140002.7625,2728938.8025,1610.25,140002.7625,31387.05,86.94473684210527,5,19.0,7.410316849329665,0.25352112676056343,0.5,0.12587412587412586,0.6560389012354145,0.7262312806904171,True,False,False,True,False,0,0.5018666666666667,0.3390222222222222,3.0,2.0,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False
4588-YBNIB,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,Yes,1.0,19.6,19.6,384.1600000000001,384.1600000000001,384.1600000000001,19.6,384.1600000000001,19.6,19.6,1,1.0,3.0252910757955354,0.0,0.0,0.0,-1.5079840487393448,-1.5020021487551505,False,True,False,False,True,0,0.4981333333333333,0.22542222222222222,0.0,0.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False
2474-LCNUE,Female,0,Yes,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.65,1642.75,No,529.0,1693.95,37783.25,5424.322500000001,120988.5375,2698627.5625,1693.95,120988.5375,37783.25,71.42391304347827,6,23.0,7.404735495926075,0.3098591549295775,0.625,0.15384615384615383,0.2873412075328848,0.21269421658814236,False,False,True,False,False,0,0.4981333333333333,0.216,2.0,2.0,2,False,False,True,False,False,False,False,True,False,False,False,True,False,False
9360-AHGNL,Female,1,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,109.55,4830.25,Yes,1849.0,4710.65,207700.75,12001.2025,529153.8875,23331315.0625,4710.65,529153.8875,207700.75,112.3313953488372,8,64.5,8.482860512335732,0.5915492957746479,0.875,0.44405594405594406,1.4797959105888148,1.566198942591677,True,False,False,False,True,1,0.4981333333333333,0.22542222222222222,4.0,3.0,3,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2379-GYFLQ,Male,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),94.9,4422.95,No,2116.0,4365.400000000001,203455.69999999998,9006.01,419737.955,19562486.702499997,4365.400000000001,419737.955,203455.69999999998,96.15108695652174,6,69.0,8.394788241149152,0.6338028169014085,0.625,0.4755244755244755,0.9931813869183589,1.0308415301330596,True,False,True,False,False,1,0.5018666666666667,0.216,3.0,3.0,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False
8735-NBLWT,Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,184.1,No,81.0,183.6,1656.8999999999999,416.15999999999997,3755.6399999999994,33892.81,183.6,3755.6399999999994,1656.8999999999999,20.455555555555556,1,9.0,5.220896219579452,0.11267605633802817,0.0,0.05594405594405595,-1.4814112419860093,-1.4736944059525259,False,True,False,False,True,0,0.5018666666666667,0.22542222222222222,0.0,0.0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False
1089-XZWHH,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,494.05,No,576.0,472.79999999999995,11857.2,388.09,9732.785,244085.40250000003,472.79999999999995,9732.785,11857.2,20.585416666666667,1,48.0,6.204658767568524,0.323943661971831,0.0,0.3286713286713287,-1.5046624478951778,-1.4693976949914132,False,True,False,False,True,2,0.4981333333333333,0.22542222222222222,0.0,1.0,2,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2754-SDJRD,Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.15,908.55,No,64.0,801.2,7268.4,10030.022500000001,90991.2825,825463.1024999999,801.2,90991.2825,7268.4,113.56875,6,8.0,6.812949971708225,0.09859154929577466,0.625,0.04895104895104895,1.167565431237123,1.6071392614211222,True,False,True,False,False,0,0.4981333333333333,0.216,4.0,1.0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
8734-DKSTZ,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.95,858.6,No,100.0,859.5,8586.0,7387.4025,73796.67,737193.9600000001,859.5,73796.67,8586.0,85.86,4,10.0,6.756467164768355,0.1267605633802817,0.375,0.06293706293706294,0.6958981113654179,0.6903406230522837,True,False,False,True,False,0,0.4981333333333333,0.3390222222222222,3.0,1.0,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False
5846-NEQVZ,Male,0,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),70.85,4973.4,No,5041.0,5030.349999999999,353111.39999999997,5019.722499999999,352365.38999999996,24734707.559999995,5030.349999999999,352365.38999999996,353111.39999999997,70.04788732394366,6,142.0,8.512060039304489,0.9859154929577465,0.625,0.986013986013986,0.19433638389621016,0.16716569198743567,False,False,True,False,False,2,0.5018666666666667,0.216,2.0,3.0,4,False,False,True,False,False,False,False,False,True,False,False,False,False,True
6637-KYRCV,Female,0,Yes,Yes,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.5,167.2,No,25.0,152.5,836.0,930.25,5099.599999999999,27955.839999999997,152.5,5099.599999999999,836.0,33.44,2,5.0,5.125153747538848,0.056338028169014086,0.125,0.027972027972027975,-1.1459295567251486,-1.044078454794769,False,False,False,True,False,0,0.4981333333333333,0.3390222222222222,0.0,0.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False
2479-BRAMR,Male,1,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.75,3273.55,Yes,1681.0,3433.75,134215.55000000002,7014.0625,274159.8125,10716129.602500001,3433.75,274159.8125,134215.55000000002,79.84268292682927,5,41.0,8.093935734048326,0.5633802816901409,0.5,0.27972027972027974,0.6228228927937453,0.4912458208935256,True,False,False,False,False,0,0.5018666666666667,0.21955555555555556,3.0,2.0,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False
7162-WPHPM,Male,0,Yes,Yes,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),71.6,4230.25,No,3364.0,4152.799999999999,245354.5,5126.5599999999995,302885.89999999997,17895015.0625,4152.799999999999,302885.89999999997,245354.5,72.9353448275862,7,116.0,8.350252736660584,0.8028169014084507,0.75,0.8041958041958042,0.2192483902274622,0.26270291787050065,False,False,True,False,False,2,0.5018666666666667,0.216,2.0,3.0,4,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2988-PLAHS,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,69.95,220.45,No,9.0,209.85000000000002,661.3499999999999,4893.0025000000005,15420.477499999999,48598.20249999999,209.85000000000002,15420.477499999999,661.3499999999999,73.48333333333333,5,4.5,5.400196830369207,0.02816901408450704,0.5,0.02447552447552448,0.16444197629870802,0.28083419827509276,False,False,False,True,False,1,0.4981333333333333,0.3390222222222222,2.0,0.0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
2626-VEEWG,Male,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.4,1284.2,No,4489.0,1299.8,86041.40000000001,376.35999999999996,24913.48,1649169.6400000001,1299.8,24913.48,86041.40000000001,19.16716417910448,1,134.0,7.158669627241704,0.9295774647887325,0.0,0.9300699300699301,-1.5146272504276788,-1.5163233754880157,False,True,True,False,False,2,0.5018666666666667,0.216,0.0,1.0,4,True,False,False,False,False,False,True,False,False,False,False,False,False,True
6549-NNDYT,Female,0,No,No,13,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.85,394.1,No,169.0,401.05,5123.3,951.7225000000001,12157.985,155314.81000000003,401.05,12157.985,5123.3,30.315384615384616,2,13.0,5.979138897417345,0.16901408450704225,0.125,0.08391608391608392,-1.1343039537705644,-1.1474625168705286,False,False,False,False,False,0,0.4981333333333333,0.21955555555555556,0.0,0.0,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False
6469-MRVET,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.2,20.2,No,1.0,20.2,20.2,408.03999999999996,408.03999999999996,408.03999999999996,20.2,408.03999999999996,20.2,20.2,1,1.5,3.054001181677967,0.0,0.0,0.003496503496503497,-1.488054443674343,-1.482149965490972,False,True,False,True,False,1,0.5018666666666667,0.3390222222222222,0.0,0.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False
9028-LIHRP,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),100.2,7209.0,No,5041.0,7114.2,511839.0,10040.04,722341.8,51969681.0,7114.2,722341.8,511839.0,101.53521126760563,7,142.0,8.883224230278994,0.9859154929577465,0.75,0.986013986013986,1.1692262316592064,1.2089859010343191,True,False,True,False,False,2,0.5018666666666667,0.216,4.0,3.0,4,False,False,False,False,True,False,False,False,True,False,False,False,False,True
5515-RUGKN,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.75,438.05,No,64.0,438.0,3504.4,2997.5625,23983.2375,191887.80250000002,438.0,23983.2375,3504.4,54.75625,3,8.0,6.084613301806004,0.09859154929577466,0.25,0.04895104895104895,-0.34044135201466647,-0.33878828561969754,False,False,True,False,False,0,0.5018666666666667,0.216,1.0,1.0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False
3736-BLEPA,Male,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),91.25,2483.65,No,784.0,2555.0,69542.2,8326.5625,226633.0625,6168517.322500001,2555.0,226633.0625,69542.2,88.70178571428572,5,42.0,7.817887083540708,0.3802816901408451,0.5,0.2867132867132867,0.8719429561062655,0.7843667077148241,True,False,False,False,False,1,0.5018666666666667,0.21955555555555556,3.0,2.0,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False
7161-DFHUF,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.85,1672.1,No,5041.0,1693.3500000000001,118719.09999999999,568.8225000000001,39879.585,2795918.4099999997,1693.3500000000001,39879.585,118719.09999999999,23.55070422535211,2,142.0,7.422433472063617,0.9859154929577465,0.125,0.986013986013986,-1.36681601286225,-1.3712853082480607,False,True,False,False,True,2,0.4981333333333333,0.22542222222222222,0.0,2.0,4,True,False,False,False,False,False,False,True,False,False,False,False,False,True
8199-ZLLSA,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),118.35,7804.15,Yes,4489.0,7929.45,522878.05,14006.722499999998,923621.1525,60904757.2225,7929.45,923621.1525,522878.05,116.47985074626865,9,100.5,8.962539051214572,0.9295774647887325,1.0,0.6958041958041958,1.7720967848755051,1.7034587706134754,True,False,False,False,False,1,0.5018666666666667,0.21955555555555556,4.0,3.0,4,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1187-WILMM,Male,0,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.4,5597.65,No,3969.0,5632.200000000001,352651.94999999995,7992.360000000001,500429.91,31333685.522499997,5632.200000000001,500429.91,352651.94999999995,88.8515873015873,9,126.0,8.630280776232281,0.8732394366197184,1.0,0.8741258741258742,0.8104933404891773,0.7893231886554505,False,False,True,False,False,2,0.5018666666666667,0.216,3.0,3.0,4,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7563-BIUPC,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.6,415.55,Yes,25.0,403.0,2077.75,6496.359999999999,33493.33,172681.80250000002,403.0,33493.33,2077.75,83.11,3,5.0,6.032006502420918,0.056338028169014086,0.25,0.027972027972027975,0.5181924662024865,0.5993514497581328,True,False,False,True,False,0,0.5018666666666667,0.3390222222222222,3.0,1.0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False
3714-XPXBW,Female,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),78.9,2976.95,No,1369.0,2919.3,110147.15,6225.210000000001,234881.355,8862231.302499998,2919.3,234881.355,110147.15,80.4581081081081,8,37.0,7.998990423311198,0.5070422535211268,0.875,0.2517482517482518,0.461725251851649,0.5116083767004217,False,False,True,False,False,0,0.4981333333333333,0.216,3.0,2.0,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False
7409-JURKQ,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),111.8,5809.75,No,2809.0,5925.4,307916.75,12499.24,649530.0499999999,33753195.0625,5925.4,649530.0499999999,307916.75,109.61792452830188,8,79.5,8.667464929294537,0.7323943661971831,0.875,0.548951048951049,1.5545319295825708,1.476418409239564,True,False,False,False,False,1,0.4981333333333333,0.21955555555555556,4.0,3.0,4,False,False,False,False,True,False,False,False,True,False,False,False,False,True
3945-GFWQL,Female,0,No,Yes,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.55,480.6,Yes,144.0,534.5999999999999,5767.200000000001,1984.7024999999996,21410.73,230976.36000000002,534.5999999999999,21410.73,5767.200000000001,40.050000000000004,2,12.0,6.177113893994611,0.15492957746478872,0.125,0.07692307692307693,-0.6792446381196942,-0.8253735691677367,False,False,False,True,False,0,0.4981333333333333,0.3390222222222222,1.0,1.0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False
7706-YLMQA,Female,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.7,1341.5,No,4900.0,1379.0,93905.0,388.09,26427.55,1799622.25,1379.0,26427.55,93905.0,19.164285714285715,1,105.0,7.20228882638302,0.971830985915493,0.0,0.7272727272727273,-1.5046624478951778,-1.516418615173185,False,True,False,False,False,1,0.4981333333333333,0.21955555555555556,0.0,1.0,4,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,9.0,223.20000000000002,688.6500000000001,5535.360000000001,17078.52,52693.20250000001,223.20000000000002,17078.52,688.6500000000001,76.51666666666667,3,3.0,5.440467758652715,0.02816901408450704,0.25,0.013986013986013988,0.3122532138641368,0.3811980136662168,True,False,False,True,False,0,0.5018666666666667,0.3390222222222222,2.0,0.0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
4559-UWIHT,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.65,1185.0,No,196.0,1157.1000000000001,16590.0,6831.022500000001,97940.25,1404225.0,1157.1000000000001,97940.25,16590.0,84.64285714285714,5,14.0,7.078341579557671,0.18309859154929578,0.5,0.09090909090909091,0.5862852835079091,0.6500690512878075,True,False,False,True,False,0,0.5018666666666667,0.3390222222222222,3.0,1.0,2,False,False,False,True,False,False,True,False,False,False,False,True,False,False
4825-XJGDM,Female,0,No,No,61,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),43.7,2696.55,No,3721.0,2665.7000000000003,164489.55000000002,1909.6900000000003,117839.23500000002,7271381.902500001,2665.7000000000003,117839.23500000002,164489.55000000002,44.205737704918036,5,91.5,7.900099232641693,0.8450704225352113,0.5,0.6328671328671329,-0.7074782452951129,-0.6878727916412553,False,False,True,False,False,1,0.4981333333333333,0.216,1.0,2.0,4,False,True,False,False,False,False,False,True,False,False,False,False,False,True
7228-OMTPN,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.45,370.65,Yes,16.0,353.8,1482.6,7823.4025,32783.9925,137381.4225,353.8,32783.9925,1482.6,92.6625,4,4.0,5.917952551171302,0.04225352112676056,0.375,0.02097902097902098,0.7789381324695913,0.9154147508099062,True,False,False,True,False,0,0.5018666666666667,0.3390222222222222,3.0,0.0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False
